text_id,text,label,metadata__party,metadata__year,metadata__split
738,Saving Rama Setu is to save the vast thorium deposits which are the future source of our energy .,no pledge,BJP,2009,trn
696,"Also, the flow of information about our tradable items has to be made available to the rest of the world .",no pledge,BJP,2014,trn
344,"In a mere span of 5 years, we have increased the number of MBBS seats by 18,000 and that of Postgraduate Medical seats by 12,000 .",no pledge,BJP,2019,trn
335,Ensure availability of working capital needs for such vendors through credit at not more than four per cent interest .,pledge,BJP,2009,trn
666,Frame the environment laws in a manner that provides no scope for confusion and will lead to speedy clearance of proposals without delay .,no pledge,BJP,2014,trn
529,Special efforts will be made to reach out to them .,no pledge,BJP,2009,trn
207,Public procurement and government incentives will be used actively to build up these clusters and encourage job creation .,no pledge,BJP,2019,trn
65,The Congress - led UPA has brought 14 crore people out of poverty in the last ten years .,no pledge,INC,2014,trn
69,This is what is driving recent adversities like the falling rupee and countries riding roughshod over us .,no pledge,BJP,2014,trn
389,And a common thread will run across all our ideas and initiatives .,no pledge,BJP,2014,trn
269,"All reservation quotas, including those relating to promotions will be fulfilled in a time - bound manner .",pledge,INC,2004,trn
611,Congress will give Special Category status to Andhra Pradesh as promised by Dr . Manmohan Singh on 20 February 2014 in the Rajya Sabha .,pledge,INC,2019,trn
423,The Indian National Congress has been central to the public life of our country for almost 125 years .,no pledge,INC,2009,trn
175,Fiscal incentives to promote employment - intensive growth will be introduced .,no pledge,INC,2004,trn
407,Focused efforts will be made to address issue of anaemia .,no pledge,BJP,2014,trn
306,The BJP is committed to bridge the divide following the principle of social justice (Samajik Nyay) and social harmony (Samajik Samrasata) .,no pledge,BJP,2014,trn
123,The epicentre of the scams lay in cooperative banks based in the constituencies of the Prime Minister and the Deputy Prime Minister .,no pledge,INC,2004,trn
806,Denotified and Semi - Nomadic Tribes have long suffered discrimination and neglect .,no pledge,INC,2019,trn
351,"The process of disinvestment, which yielded good results this year, will be continued primarily to enhance and realize the hidden wealth in PSUs .",no pledge,BJP,2004,trn
547,We are committed to bringing down the percentage of families living below the poverty line to a single digit in the next five years .,no pledge,BJP,2019,trn
348,"To eliminate abject poverty by 2030, Congress will introduce Nyuntam Aay Yojana to provide Rs . 72,000 a year to the poorest 20 per cent families in India .",no pledge,INC,2019,trn
302,This is not just a socio - economic challenge ; it is a political challenge to which the Indian National Congress reaffirms its commitment .,no pledge,INC,2014,trn
287,Air India will be promoted as India’s proud national carrier .,no pledge,BJP,2004,trn
322,Farmers will be compensated at market rates for any land acquired for infrastructure purposes .,no pledge,BJP,2009,trn
823,"Congress is firmly committed to upholding the rights, dignity and self - respect of persons with disabilities .",no pledge,INC,2019,trn
978,This reflects the transparency in our approach and the seriousness with which we intend to go about the task of governance .,no pledge,INC,1999,trn
223,"However, the results have not been commensurate with this investment, primarily because the schemes did not have an in - built mechanism for people’s participation, panchayat ownership, and bureaucratic accountability .",no pledge,BJP,2004,trn
219,"The services sector, as a whole is another major employment generator .",no pledge,INC,1999,trn
240,2 . Ensure that we are on track to pass a new Direct Tax Code Bill in the first year of the new Lok Sabha .,no pledge,INC,2014,trn
847,Congress promises that the total government expenditure on healthcare will be doubled to 3 per cent of GDP by the year 2023 - 24 .,pledge,INC,2019,trn
722,"The most prominent of these is the Ganga Action Plan, which has had substantial impact .",no pledge,INC,1999,trn
842,"We will build political consensus to enact a Central law, and constitute a federal agency to deal with federal crimes .",pledge,BJP,2004,trn
135,"Hiding behind the façade of the NDA, the BJP is misleading the people of our country .",no pledge,INC,2004,trn
123,We will provide farmers with loans at cheaper rates on the basis of storage receipt of the agri - produce .,no pledge,BJP,2019,trn
410,Clarity will be provided by having a separate Reservation Act .,pledge,INC,1999,trn
500,"The content and process of school education shall be thoroughly reviewed to make it dynamic, stress - free, attractive and responsive to the emerging national needs .",no pledge,BJP,2014,trn
789,The special problems of small states will receive sympathetic attention and expeditious action .,no pledge,INC,1999,trn
1048,"We promise to empower every man, woman and child, not inflict distress .",no pledge,INC,2019,trn
947,BJP believes a resurgent India must get its rightful place in the comity of nations and international institutions .,no pledge,BJP,2014,trn
333,The main features of the Minimum Income Support Programme (MISP) or Nyuntam Aay Yojana (NYAY) will be :,pledge,INC,2019,trn
794,Objective criteria will be laid down for the exercise of such powers .,no pledge,BJP,2004,trn
340,A National Program for biomass - based decentralized power generation in rural areas will be started .,pledge,BJP,2004,trn
892,The NDA is proud of the shining achievements of NRIs and PIOs around the world .,no pledge,BJP,2004,trn
446,The BJP government dismantled the preparatory work and wasted 5 years .,no pledge,INC,2019,trn
725,"Congress promises a holistic agenda of affirmative action for SCs, STs and OBCs who constitute a little more than 75 per cent of the population .",no pledge,INC,2019,trn
398,"Congress will work with the RBI to simplify the KYC process, avoid repetitive verification, and use a wider range of documents for the purpose .",pledge,INC,2019,trn
70,"Special efforts will be made in Animal Husbandry, Dairying, particularly in respect of Cow and its progeny .",no pledge,BJP,1999,trn
410,"The Congress is asking the people of India to vote for it on the strength of the Congress's contributions, its commitments, its concerns and its charter .",no pledge,INC,2004,trn
